sentence,ambiguous,reduced,post_rc_POS,surprisal
The car driven into the garage remained <eos>,False,True,VBD,13.153390884399414
The car driven into the garage followed <eos>,False,True,VBD,12.915995597839355
The car driven into the garage gave <eos>,False,True,VBD,10.464694023132324
The car driven into the garage joined <eos>,False,True,VBD,16.023500442504883
The car driven into the garage reported <eos>,False,True,VBD,16.092966079711914
The car driven into the garage decided <eos>,False,True,VBD,15.302685737609863
The car driven into the garage added <eos>,False,True,VBD,16.5806827545166
The car driven into the garage closed <eos>,False,True,VBD,12.576018333435059
The car driven into the garage failed <eos>,False,True,VBD,10.75473690032959
The car driven into the garage lived <eos>,False,True,VBD,17.033788681030273
The car driven into the garage turned <eos>,False,True,VBD,14.248712539672852
The car driven into the garage wanted <eos>,False,True,VBD,15.576884269714355
The car driven into the garage attended <eos>,False,True,VBD,17.62191390991211
The car driven into the garage helped <eos>,False,True,VBD,11.441112518310547
The car driven into the garage grew <eos>,False,True,VBD,11.5986967086792
The car driven into the garage got <eos>,False,True,VBD,12.808868408203125
The car driven into the garage suffered <eos>,False,True,VBD,14.230533599853516
The car driven into the garage resulted <eos>,False,True,VBD,11.967957496643066
The car driven into the garage agreed <eos>,False,True,VBD,19.052749633789062
The car driven into the garage occurred <eos>,False,True,VBD,13.905757904052734
The car driven into the garage refused <eos>,False,True,VBD,17.136775970458984
The car driven into the garage showed <eos>,False,True,VBD,12.411784172058105
The car driven into the garage revealed <eos>,False,True,VBD,11.005721092224121
The car driven into the garage fell <eos>,False,True,VBD,10.132823944091797
The car driven into the garage argued <eos>,False,True,VBD,16.9599552154541
The car driven into the garage dropped <eos>,False,True,VBD,13.607832908630371
The car driven into the garage contributed <eos>,False,True,VBD,16.992795944213867
The car driven into the garage voted <eos>,False,True,VBD,18.428979873657227
The car driven into the garage declined <eos>,False,True,VBD,16.01253318786621
The car driven into the garage resigned <eos>,False,True,VBD,20.816085815429688
The car driven into the garage concluded <eos>,False,True,VBD,17.34691047668457
The car driven into the garage explained <eos>,False,True,VBD,17.923131942749023
The car driven into the garage participated <eos>,False,True,VBD,19.339839935302734
The car driven into the garage stopped <eos>,False,True,VBD,12.76952838897705
The car driven into the garage wounded <eos>,False,True,VBD,21.34684944152832
The car driven into the garage attracted <eos>,False,True,VBD,14.87917423248291
The car driven into the garage denied <eos>,False,True,VBD,17.747529983520508
The car driven into the garage happened <eos>,False,True,VBD,14.516490936279297
The car driven into the garage emerged <eos>,False,True,VBD,18.113800048828125
The car driven into the garage surrounded <eos>,False,True,VBD,15.707231521606445
The car driven into the garage seemed <eos>,False,True,VBD,13.803977966308594
The car driven into the garage traveled <eos>,False,True,VBD,18.1658935546875
The car driven into the garage responded <eos>,False,True,VBD,15.928459167480469
The car driven into the garage looked <eos>,False,True,VBD,13.580792427062988
The car driven into the garage landed <eos>,False,True,VBD,17.349393844604492
The car driven into the garage hoped <eos>,False,True,VBD,21.32079315185547
The car driven into the garage escaped <eos>,False,True,VBD,16.465513229370117
The car driven into the garage manufactured <eos>,False,True,VBD,17.844669342041016
The car driven into the garage pulled <eos>,False,True,VBD,12.591346740722656
The car driven into the garage resumed <eos>,False,True,VBD,20.240833282470703
The car driven into the garage demanded <eos>,False,True,VBD,16.741897583007812
The car driven into the garage acknowledged <eos>,False,True,VBD,21.008563995361328
The car driven into the garage disappeared <eos>,False,True,VBD,16.701332092285156
The car that was driven into the garage was <eos>,False,False,VBD,2.405520439147949
The car that was driven into the garage were <eos>,False,False,VBD,7.5055437088012695
The car that was driven into the garage had <eos>,False,False,VBD,5.656014442443848
The car that was driven into the garage became <eos>,False,False,VBD,8.009496688842773
The car that was driven into the garage did <eos>,False,False,VBD,9.155960083007812
The car that was driven into the garage began <eos>,False,False,VBD,9.042245864868164
The car that was driven into the garage said <eos>,False,False,VBD,10.59001636505127
The car that was driven into the garage took <eos>,False,False,VBD,10.191287994384766
The car that was driven into the garage died <eos>,False,False,VBD,12.368051528930664
The car that was driven into the garage served <eos>,False,False,VBD,12.648853302001953
The car that was driven into the garage included <eos>,False,False,VBD,10.133834838867188
The car that was driven into the garage came <eos>,False,False,VBD,8.484536170959473
The car that was driven into the garage went <eos>,False,False,VBD,9.44762897491455
The car that was driven into the garage wrote <eos>,False,False,VBD,17.454143524169922
The car that was driven into the garage announced <eos>,False,False,VBD,14.444378852844238
The car that was driven into the garage appeared <eos>,False,False,VBD,11.067155838012695
The car that was driven into the garage remained <eos>,False,False,VBD,10.85145378112793
The car that was driven into the garage followed <eos>,False,False,VBD,12.702231407165527
The car that was driven into the garage gave <eos>,False,False,VBD,8.575793266296387
The car that was driven into the garage joined <eos>,False,False,VBD,13.97888469696045
The car that was driven into the garage reported <eos>,False,False,VBD,13.807687759399414
The car that was driven into the garage decided <eos>,False,False,VBD,13.345757484436035
The car that was driven into the garage added <eos>,False,False,VBD,14.387386322021484
The car that was driven into the garage closed <eos>,False,False,VBD,11.621484756469727
The car that was driven into the garage failed <eos>,False,False,VBD,9.32975959777832
The car that was driven into the garage lived <eos>,False,False,VBD,14.901272773742676
The car that was driven into the garage turned <eos>,False,False,VBD,12.671417236328125
The car that was driven into the garage wanted <eos>,False,False,VBD,13.30760669708252
The car that was driven into the garage attended <eos>,False,False,VBD,16.372949600219727
The car that was driven into the garage helped <eos>,False,False,VBD,10.23625373840332
The car that was driven into the garage grew <eos>,False,False,VBD,10.15418815612793
The car that was driven into the garage got <eos>,False,False,VBD,10.84951114654541
The car that was driven into the garage suffered <eos>,False,False,VBD,12.424832344055176
The car that was driven into the garage resulted <eos>,False,False,VBD,10.258575439453125
The car that was driven into the garage agreed <eos>,False,False,VBD,17.033720016479492
The car that was driven into the garage occurred <eos>,False,False,VBD,12.124902725219727
The car that was driven into the garage refused <eos>,False,False,VBD,14.806273460388184
The car that was driven into the garage showed <eos>,False,False,VBD,9.911195755004883
The car that was driven into the garage revealed <eos>,False,False,VBD,9.542496681213379
The car that was driven into the garage fell <eos>,False,False,VBD,8.414359092712402
The car that was driven into the garage argued <eos>,False,False,VBD,16.15576934814453
The car that was driven into the garage dropped <eos>,False,False,VBD,11.782594680786133
The car that was driven into the garage contributed <eos>,False,False,VBD,14.963075637817383
The car that was driven into the garage voted <eos>,False,False,VBD,15.737614631652832
The car that was driven into the garage declined <eos>,False,False,VBD,14.036758422851562
The car that was driven into the garage resigned <eos>,False,False,VBD,18.78221321105957
The car that was driven into the garage concluded <eos>,False,False,VBD,15.941324234008789
The car that was driven into the garage explained <eos>,False,False,VBD,16.78929328918457
The car that was driven into the garage participated <eos>,False,False,VBD,17.284828186035156
The car that was driven into the garage stopped <eos>,False,False,VBD,11.63598346710205
The car that was driven into the garage wounded <eos>,False,False,VBD,20.264942169189453
The car that was driven into the garage attracted <eos>,False,False,VBD,14.136190414428711
The car that was driven into the garage denied <eos>,False,False,VBD,15.885198593139648
The car that was driven into the garage happened <eos>,False,False,VBD,12.909700393676758
The car that was driven into the garage emerged <eos>,False,False,VBD,15.811627388000488
The car that was driven into the garage surrounded <eos>,False,False,VBD,15.60191535949707
The car that was driven into the garage seemed <eos>,False,False,VBD,11.863900184631348
The car that was driven into the garage traveled <eos>,False,False,VBD,16.605777740478516
The car that was driven into the garage responded <eos>,False,False,VBD,13.935880661010742
The car that was driven into the garage looked <eos>,False,False,VBD,10.841707229614258
The car that was driven into the garage landed <eos>,False,False,VBD,15.20336627960205
The car that was driven into the garage hoped <eos>,False,False,VBD,19.32598304748535
The car that was driven into the garage escaped <eos>,False,False,VBD,14.643879890441895
The car that was driven into the garage manufactured <eos>,False,False,VBD,15.209585189819336
The car that was driven into the garage pulled <eos>,False,False,VBD,11.202662467956543
The car that was driven into the garage resumed <eos>,False,False,VBD,18.645658493041992
The car that was driven into the garage demanded <eos>,False,False,VBD,14.78657341003418
The car that was driven into the garage acknowledged <eos>,False,False,VBD,20.275218963623047
The car that was driven into the garage disappeared <eos>,False,False,VBD,14.37558650970459
The campaign intended to be very popular was <eos>,True,True,VBD,8.683065414428711
The campaign intended to be very popular were <eos>,True,True,VBD,12.688921928405762
The campaign intended to be very popular had <eos>,True,True,VBD,12.971628189086914
The campaign intended to be very popular became <eos>,True,True,VBD,15.453521728515625
The campaign intended to be very popular did <eos>,True,True,VBD,14.77673053741455
The campaign intended to be very popular began <eos>,True,True,VBD,16.830650329589844
The campaign intended to be very popular said <eos>,True,True,VBD,18.826658248901367
The campaign intended to be very popular took <eos>,True,True,VBD,16.265613555908203
The campaign intended to be very popular died <eos>,True,True,VBD,24.357637405395508
The campaign intended to be very popular served <eos>,True,True,VBD,16.29301643371582
The campaign intended to be very popular included <eos>,True,True,VBD,16.28346824645996
